"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_startsUnderscore","project_create_negative_id_startsUnderscore",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_validData","buildConfig_create_validData",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_empty","project_create_negative_id_empty",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdmin_ShouldHaveRightsToCreateProject","systemAdmin_ShouldHaveRightsToCreateProject",""
"failed","Fri May 31 16:56:27 GMT 2024","Fri May 31 16:56:27 GMT 2024","20","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByPrivateUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByPrivateUrl",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_copySettings_false","project_create_positive_copySettings_false",""
"failed","Fri May 31 16:56:27 GMT 2024","Fri May 31 16:56:27 GMT 2024","21","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectUrlPrivateReposWithoutCred","authorizedUserCreateNewProjectUrlPrivateReposWithoutCred",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_underscores","project_create_positive_id_underscores",""
"failed","Fri May 31 16:56:27 GMT 2024","Fri May 31 16:56:27 GMT 2024","38","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByManual","authorizedUserShouldBeAbleCreateNewBuildConfigByManual",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_validData","project_create_positive_validData",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_startsByNumeric","project_create_negative_id_startsByNumeric",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_unauthorized","buildConfig_create_negative_unauthorized",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_duplicate","buildConfig_create_negative_id_duplicate",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_project_null","buildConfig_create_negative_project_null",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdmin_ShouldHaveRightsToCreateBuildConfigToHisProject","projectAdmin_ShouldHaveRightsToCreateBuildConfigToHisProject",""
"failed","Fri May 31 16:56:27 GMT 2024","Fri May 31 16:56:27 GMT 2024","12","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectManuallyEmptyID","authorizedUserCreateNewProjectManuallyEmptyID",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_duplicate","buildConfig_create_negative_name_duplicate",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_empty","buildConfig_create_negative_id_empty",""
"broken","Fri May 31 16:56:13 GMT 2024","Fri May 31 16:56:14 GMT 2024","990","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_0symbol","project_create_negative_name_0symbol",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_name_255symbols","project_create_positive_name_255symbols",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdmin_ShouldNotHaveRightToCreateBuildConfigToAnotherProject","projectAdmin_ShouldNotHaveRightToCreateBuildConfigToAnotherProject",""
"failed","Fri May 31 16:56:26 GMT 2024","Fri May 31 16:56:27 GMT 2024","40","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByEmptyUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByEmptyUrl",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUser_ShouldNotHaveRightToCreateProject","unauthorizedUser_ShouldNotHaveRightToCreateProject",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_null","project_create_negative_name_null",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_null","project_create_positive_id_null",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_name_1symbol","buildConfig_create_positive_name_1symbol",""
"failed","Fri May 31 16:56:28 GMT 2024","Fri May 31 16:56:28 GMT 2024","19","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectByManually","authorizedUserShouldBeAbleCreateNewProjectByManually",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_duplicate","project_create_negative_id_duplicate",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_containsSpecialCharacters","project_create_negative_id_containsSpecialCharacters",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_name_1symbol","project_create_positive_name_1symbol",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_226symbol","project_create_negative_id_226symbol",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_empty","buildConfig_create_negative_name_empty",""
"failed","Fri May 31 16:56:27 GMT 2024","Fri May 31 16:56:27 GMT 2024","17","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_id_226symbols","buildConfig_create_id_226symbols",""
"failed","Fri May 31 16:56:28 GMT 2024","Fri May 31 16:56:28 GMT 2024","12","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectByUrl","authorizedUserShouldBeAbleCreateNewProjectByUrl",""
"failed","Fri May 31 16:56:27 GMT 2024","Fri May 31 16:56:27 GMT 2024","18","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl2","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl2",""
"failed","Fri May 31 16:56:27 GMT 2024","Fri May 31 16:56:27 GMT 2024","13","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectUrlUncorrectUrlRepos","authorizedUserCreateNewProjectUrlUncorrectUrlRepos",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_underscores","buildConfig_create_negative_id_underscores",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_id_225symbols","buildConfig_create_positive_id_225symbols",""
"failed","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","4","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","setup","setup",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_copySettings_null","project_create_positive_copySettings_null",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_parentProject_null","project_create_positive_parentProject_null",""
"failed","Fri May 31 16:56:26 GMT 2024","Fri May 31 16:56:26 GMT 2024","27","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserCreateNewBuildConfigByManualemptyName","authorizedUserCreateNewBuildConfigByManualemptyName",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_id_1symbol","buildConfig_create_positive_id_1symbol",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_project_notExist","buildConfig_create_negative_project_notExist",""
"broken","Fri May 31 16:55:38 GMT 2024","Fri May 31 16:55:40 GMT 2024","1010","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","StartUpPage","StartUpPage",""
"skipped","Fri May 31 16:56:25 GMT 2024","Fri May 31 16:56:25 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_id_null","buildConfig_create_positive_id_null",""
