"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_parentProject_null","project_create_positive_parentProject_null",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_validData","buildConfig_create_validData",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_empty","project_create_negative_id_empty",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_1symbols","project_create_positive_id_1symbols",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_validData","project_create_positive_validData",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_project_null","buildConfig_create_negative_project_null",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdmin_ShouldHaveRightsToCreateProject","systemAdmin_ShouldHaveRightsToCreateProject",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_name_1symbol","project_create_positive_name_1symbol",""
"failed","Sun Jun 02 08:39:21 GMT 2024","Sun Jun 02 08:39:21 GMT 2024","21","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByManual","authorizedUserShouldBeAbleCreateNewBuildConfigByManual",""
"failed","Sun Jun 02 08:39:21 GMT 2024","Sun Jun 02 08:39:21 GMT 2024","21","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByPrivateUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByPrivateUrl",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_duplicate","project_create_negative_id_duplicate",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","2","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_225symbols","project_create_positive_id_225symbols",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_226symbol","project_create_negative_id_226symbol",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_id_226symbols","buildConfig_create_id_226symbols",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_project_notExist","buildConfig_create_negative_project_notExist",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_startsByNumeric","buildConfig_create_negative_id_startsByNumeric",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_duplicate","project_create_negative_name_duplicate",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_IDstartsByUnderscore","buildConfig_create_negative_IDstartsByUnderscore",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_startsByNumeric","project_create_negative_id_startsByNumeric",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_0symbol","project_create_negative_name_0symbol",""
"failed","Sun Jun 02 08:39:21 GMT 2024","Sun Jun 02 08:39:21 GMT 2024","15","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl2","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl2",""
"skipped","Sun Jun 02 08:39:20 GMT 2024","Sun Jun 02 08:39:20 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_name_255symbols","project_create_positive_name_255symbols",""
"failed","Sun Jun 02 08:39:21 GMT 2024","Sun Jun 02 08:39:22 GMT 2024","16","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectManuallyEmptyID","authorizedUserCreateNewProjectManuallyEmptyID",""
