"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_underscores","buildConfig_create_negative_id_underscores",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_null","buildConfig_create_negative_name_null",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdmin_ShouldHaveRightsToCreateBuildConfigToHisProject","projectAdmin_ShouldHaveRightsToCreateBuildConfigToHisProject",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUser_ShouldNotHaveRightToCreateProject","unauthorizedUser_ShouldNotHaveRightToCreateProject",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_duplicate","buildConfig_create_negative_name_duplicate",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_1symbols","project_create_positive_id_1symbols",""
"failed","Tue May 28 16:21:29 GMT 2024","Tue May 28 16:21:29 GMT 2024","18","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectUrlUncorrectUrlRepos","authorizedUserCreateNewProjectUrlUncorrectUrlRepos",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_parentProject_null","project_create_positive_parentProject_null",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_id_1symbol","buildConfig_create_positive_id_1symbol",""
"broken","Tue May 28 16:21:14 GMT 2024","Tue May 28 16:21:15 GMT 2024","1095","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_null","project_create_negative_name_null",""
"failed","Tue May 28 16:21:29 GMT 2024","Tue May 28 16:21:29 GMT 2024","13","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectByUrl","authorizedUserShouldBeAbleCreateNewProjectByUrl",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_empty","project_create_negative_id_empty",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_startsUnderscore","project_create_negative_id_startsUnderscore",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_name_1symbol","project_create_positive_name_1symbol",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_name_1symbol","buildConfig_create_positive_name_1symbol",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_validData","project_create_positive_validData",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdmin_ShouldHaveRightsToCreateProject","systemAdmin_ShouldHaveRightsToCreateProject",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_project_null","buildConfig_create_negative_project_null",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_null","project_create_positive_id_null",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_copySettings_null","project_create_positive_copySettings_null",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_id_226symbols","buildConfig_create_id_226symbols",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_duplicate","project_create_negative_id_duplicate",""
"failed","Tue May 28 16:21:28 GMT 2024","Tue May 28 16:21:28 GMT 2024","22","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_underscores","project_create_positive_id_underscores",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_empty","buildConfig_create_negative_name_empty",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_225symbols","project_create_positive_id_225symbols",""
"failed","Tue May 28 16:21:28 GMT 2024","Tue May 28 16:21:28 GMT 2024","22","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByManual","authorizedUserShouldBeAbleCreateNewBuildConfigByManual",""
"failed","Tue May 28 16:21:29 GMT 2024","Tue May 28 16:21:29 GMT 2024","14","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectByManually","authorizedUserShouldBeAbleCreateNewProjectByManually",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_copySettings_false","project_create_positive_copySettings_false",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_containsSpecialCharacters","project_create_negative_id_containsSpecialCharacters",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdmin_ShouldNotHaveRightToCreateBuildConfigToAnotherProject","projectAdmin_ShouldNotHaveRightToCreateBuildConfigToAnotherProject",""
"failed","Tue May 28 16:21:29 GMT 2024","Tue May 28 16:21:29 GMT 2024","24","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectManuallyEmptyID","authorizedUserCreateNewProjectManuallyEmptyID",""
"failed","Tue May 28 16:21:29 GMT 2024","Tue May 28 16:21:29 GMT 2024","20","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectManualEmptyName","authorizedUserCreateNewProjectManualEmptyName",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_0symbol","project_create_negative_name_0symbol",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_project_notExist","buildConfig_create_negative_project_notExist",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_startsByNumeric","project_create_negative_id_startsByNumeric",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_id_null","buildConfig_create_positive_id_null",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_duplicate","project_create_negative_name_duplicate",""
"failed","Tue May 28 16:21:28 GMT 2024","Tue May 28 16:21:28 GMT 2024","20","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByPrivateUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByPrivateUrl",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_containsSpecialCharacters","buildConfig_create_negative_id_containsSpecialCharacters",""
"failed","Tue May 28 16:21:28 GMT 2024","Tue May 28 16:21:28 GMT 2024","24","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl2","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl2",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_duplicate","buildConfig_create_negative_id_duplicate",""
"broken","Tue May 28 16:20:40 GMT 2024","Tue May 28 16:20:41 GMT 2024","1186","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","StartUpPage","StartUpPage",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"skipped","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_empty","buildConfig_create_negative_id_empty",""
"failed","Tue May 28 16:21:27 GMT 2024","Tue May 28 16:21:27 GMT 2024","5","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","setup","setup",""
"failed","Tue May 28 16:21:28 GMT 2024","Tue May 28 16:21:28 GMT 2024","22","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByEmptyUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByEmptyUrl",""
"failed","Tue May 28 16:21:28 GMT 2024","Tue May 28 16:21:28 GMT 2024","25","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserCreateNewBuildConfigByManualemptyName","authorizedUserCreateNewBuildConfigByManualemptyName",""
