"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_duplicate","buildConfig_create_negative_name_duplicate",""
"broken","Fri May 31 17:36:08 GMT 2024","Fri May 31 17:36:09 GMT 2024","1169","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_id_1symbol","buildConfig_create_positive_id_1symbol",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_duplicate","project_create_negative_name_duplicate",""
"failed","Fri May 31 17:36:23 GMT 2024","Fri May 31 17:36:23 GMT 2024","20","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_name_1symbol","buildConfig_create_positive_name_1symbol",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_0symbol","project_create_negative_name_0symbol",""
"failed","Fri May 31 17:36:24 GMT 2024","Fri May 31 17:36:24 GMT 2024","15","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectByManually","authorizedUserShouldBeAbleCreateNewProjectByManually",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_id_226symbols","buildConfig_create_id_226symbols",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_null","project_create_positive_id_null",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_validData","project_create_positive_validData",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_startsByNumeric","project_create_negative_id_startsByNumeric",""
"failed","Fri May 31 17:36:24 GMT 2024","Fri May 31 17:36:24 GMT 2024","19","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectUrlUncorrectUrlRepos","authorizedUserCreateNewProjectUrlUncorrectUrlRepos",""
"failed","Fri May 31 17:36:23 GMT 2024","Fri May 31 17:36:23 GMT 2024","28","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByEmptyUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByEmptyUrl",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_name_1symbol","project_create_positive_name_1symbol",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_225symbols","project_create_positive_id_225symbols",""
"failed","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:23 GMT 2024","588","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserCreateNewBuildConfigByManualEmptyID","authorizedUserCreateNewBuildConfigByManualEmptyID",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_containsSpecialCharacters","project_create_negative_id_containsSpecialCharacters",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUser_ShouldNotHaveRightToCreateProject","unauthorizedUser_ShouldNotHaveRightToCreateProject",""
"failed","Fri May 31 17:36:23 GMT 2024","Fri May 31 17:36:23 GMT 2024","17","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectManualEmptyName","authorizedUserCreateNewProjectManualEmptyName",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdmin_ShouldHaveRightsToCreateProject","systemAdmin_ShouldHaveRightsToCreateProject",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_underscores","project_create_positive_id_underscores",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_id_null","buildConfig_create_positive_id_null",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_startsUnderscore","project_create_negative_id_startsUnderscore",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_parentProject_null","project_create_positive_parentProject_null",""
"failed","Fri May 31 17:36:24 GMT 2024","Fri May 31 17:36:24 GMT 2024","16","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectUrlPrivateReposWithoutCred","authorizedUserCreateNewProjectUrlPrivateReposWithoutCred",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_startsByNumeric","buildConfig_create_negative_id_startsByNumeric",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_id_1symbols","project_create_positive_id_1symbols",""
"failed","Fri May 31 17:36:24 GMT 2024","Fri May 31 17:36:24 GMT 2024","17","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectManuallyEmptyID","authorizedUserCreateNewProjectManuallyEmptyID",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_containsSpecialCharacters","buildConfig_create_negative_id_containsSpecialCharacters",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_empty","buildConfig_create_negative_id_empty",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_null","project_create_negative_name_null",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdmin_ShouldNotHaveRightToCreateBuildConfigToAnotherProject","projectAdmin_ShouldNotHaveRightToCreateBuildConfigToAnotherProject",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_null","buildConfig_create_negative_name_null",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_project_notExist","buildConfig_create_negative_project_notExist",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_unauthorized","buildConfig_create_negative_unauthorized",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"failed","Fri May 31 17:36:23 GMT 2024","Fri May 31 17:36:23 GMT 2024","40","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserCreateNewBuildConfigByManualemptyName","authorizedUserCreateNewBuildConfigByManualemptyName",""
"failed","Fri May 31 17:36:23 GMT 2024","Fri May 31 17:36:23 GMT 2024","23","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByManual","authorizedUserShouldBeAbleCreateNewBuildConfigByManual",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_name_255symbols","project_create_positive_name_255symbols",""
"skipped","Fri May 31 17:36:22 GMT 2024","Fri May 31 17:36:22 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_copySettings_null","project_create_positive_copySettings_null",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_validData","buildConfig_create_validData",""
"skipped","Fri May 31 17:36:21 GMT 2024","Fri May 31 17:36:21 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_IDstartsByUnderscore","buildConfig_create_negative_IDstartsByUnderscore",""
