"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue May 28 16:47:09 GMT 2024","Tue May 28 16:47:09 GMT 2024","24","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByEmptyUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByEmptyUrl",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_null","buildConfig_create_negative_name_null",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_duplicate","buildConfig_create_negative_id_duplicate",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_validData","buildConfig_create_validData",""
"broken","Tue May 28 16:46:55 GMT 2024","Tue May 28 16:46:56 GMT 2024","1038","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_empty","buildConfig_create_negative_name_empty",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_id_1symbol","buildConfig_create_positive_id_1symbol",""
"failed","Tue May 28 16:47:09 GMT 2024","Tue May 28 16:47:09 GMT 2024","30","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByPrivateUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByPrivateUrl",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_name_duplicate","buildConfig_create_negative_name_duplicate",""
"failed","Tue May 28 16:47:09 GMT 2024","Tue May 28 16:47:09 GMT 2024","17","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectUrlPrivateReposWithoutCred","authorizedUserCreateNewProjectUrlPrivateReposWithoutCred",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_project_null","buildConfig_create_negative_project_null",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_0symbol","project_create_negative_name_0symbol",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_underscores","buildConfig_create_negative_id_underscores",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_parentProject_null","project_create_positive_parentProject_null",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_copySettings_null","project_create_positive_copySettings_null",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_unauthorized","buildConfig_create_negative_unauthorized",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUser_ShouldNotHaveRightToCreateProject","unauthorizedUser_ShouldNotHaveRightToCreateProject",""
"failed","Tue May 28 16:47:09 GMT 2024","Tue May 28 16:47:09 GMT 2024","15","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserCreateNewProjectManualEmptyName","authorizedUserCreateNewProjectManualEmptyName",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_duplicate","project_create_negative_id_duplicate",""
"failed","Tue May 28 16:47:08 GMT 2024","Tue May 28 16:47:08 GMT 2024","38","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserCreateNewBuildConfigByManualemptyName","authorizedUserCreateNewBuildConfigByManualemptyName",""
"failed","Tue May 28 16:47:10 GMT 2024","Tue May 28 16:47:10 GMT 2024","13","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectByUrl","authorizedUserShouldBeAbleCreateNewProjectByUrl",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdmin_ShouldHaveRightsToCreateBuildConfigToHisProject","projectAdmin_ShouldHaveRightsToCreateBuildConfigToHisProject",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_containsSpecialCharacters","project_create_negative_id_containsSpecialCharacters",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_positive_copySettings_false","project_create_positive_copySettings_false",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_id_226symbols","buildConfig_create_id_226symbols",""
"failed","Tue May 28 16:47:08 GMT 2024","Tue May 28 16:47:08 GMT 2024","464","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserCreateNewBuildConfigByManualEmptyID","authorizedUserCreateNewBuildConfigByManualEmptyID",""
"failed","Tue May 28 16:47:09 GMT 2024","Tue May 28 16:47:09 GMT 2024","17","UI Suite","UI Test","com.example.teamcity.ui.CreateNewBuildConfigTest","com.example.teamcity.ui.CreateNewBuildConfigTest","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl","authorizedUserShouldBeAbleCreateNewBuildConfigByUrl",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_id_empty","buildConfig_create_negative_id_empty",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_name_255symbols","buildConfig_create_positive_name_255symbols",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_positive_id_225symbols","buildConfig_create_positive_id_225symbols",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_id_startsUnderscore","project_create_negative_id_startsUnderscore",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfig_create_negative_IDstartsByUnderscore","buildConfig_create_negative_IDstartsByUnderscore",""
"failed","Tue May 28 16:47:10 GMT 2024","Tue May 28 16:47:10 GMT 2024","15","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProjectByManually","authorizedUserShouldBeAbleCreateNewProjectByManually",""
"skipped","Tue May 28 16:47:07 GMT 2024","Tue May 28 16:47:07 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectCreationTest","com.example.teamcity.api.ProjectCreationTest","project_create_negative_name_null","project_create_negative_name_null",""
